id,stcnttr,name,addr,level,dist,score
Census Tract 3551.11,Census Tract 3551.11,NoSuchElementException,0,0,0,0
Census Tract 3551.12,Census Tract 3551.12,NoSuchElementException,0,0,0,0
Census Tract 3551.13,Census Tract 3551.13,NoSuchElementException,0,0,0,0
Census Tract 3551.14,Census Tract 3551.14,NoSuchElementException,0,0,0,0
Census Tract 3551.15,Census Tract 3551.15,NoSuchElementException,0,0,0,0
Census Tract 3551.16,Census Tract 3551.16,NoSuchElementException,0,0,0,0
Census Tract 3551.17,Census Tract 3551.17,NoSuchElementException,0,0,0,0
Census Tract 3552,Census Tract 3552,NoSuchElementException,0,0,0,0
Census Tract 3553.01,Census Tract 3553.01,NoSuchElementException,0,0,0,0
Census Tract 3553.02,Census Tract 3553.02,NoSuchElementException,0,0,0,0
Census Tract 3553.04,Census Tract 3553.04,NoSuchElementException,0,0,0,0
Census Tract 3553.06,Census Tract 3553.06,NoSuchElementException,0,0,0,0
Census Tract 3560.01,Census Tract 3560.01,NoSuchElementException,0,0,0,0
Census Tract 3560.02,Census Tract 3560.02,NoSuchElementException,0,0,0,0
Census Tract 3570,Census Tract 3570,NoSuchElementException,0,0,0,0
Census Tract 3580,Census Tract 3580,NoSuchElementException,0,0,0,0
Census Tract 3591.02,Census Tract 3591.02,NoSuchElementException,0,0,0,0
Census Tract 3591.03,Census Tract 3591.03,NoSuchElementException,0,0,0,0
Census Tract 3591.04,Census Tract 3591.04,NoSuchElementException,0,0,0,0
Census Tract 3591.05,Census Tract 3591.05,NoSuchElementException,0,0,0,0
Census Tract 3592.02,Census Tract 3592.02,NoSuchElementException,0,0,0,0
Census Tract 3592.03,Census Tract 3592.03,NoSuchElementException,0,0,0,0
Census Tract 3592.04,Census Tract 3592.04,NoSuchElementException,0,0,0,0
Census Tract 3601.01,Census Tract 3601.01,NoSuchElementException,0,0,0,0
Census Tract 3601.02,Census Tract 3601.02,NoSuchElementException,0,0,0,0
Census Tract 3602,Census Tract 3602,NoSuchElementException,0,0,0,0
Census Tract 3610,Census Tract 3610,NoSuchElementException,0,0,0,0
Census Tract 3620,Census Tract 3620,NoSuchElementException,0,0,0,0
Census Tract 3630,Census Tract 3630,NoSuchElementException,0,0,0,0
Census Tract 3640.02,Census Tract 3640.02,NoSuchElementException,0,0,0,0
Census Tract 3650.02,Census Tract 3650.02,NoSuchElementException,0,0,0,0
Census Tract 3650.03,Census Tract 3650.03,NoSuchElementException,0,0,0,0
Census Tract 3660.01,Census Tract 3660.01,NoSuchElementException,0,0,0,0
Census Tract 3660.02,Census Tract 3660.02,NoSuchElementException,0,0,0,0
Census Tract 3671,Census Tract 3671,NoSuchElementException,0,0,0,0
Census Tract 3672,Census Tract 3672,NoSuchElementException,0,0,0,0
Census Tract 3680.01,Census Tract 3680.01,NoSuchElementException,0,0,0,0
Census Tract 3680.02,Census Tract 3680.02,NoSuchElementException,0,0,0,0
Census Tract 3690.01,Census Tract 3690.01,NoSuchElementException,0,0,0,0
Census Tract 3690.02,Census Tract 3690.02,NoSuchElementException,0,0,0,0
Census Tract 3700,Census Tract 3700,NoSuchElementException,0,0,0,0
Census Tract 3710,Census Tract 3710,NoSuchElementException,0,0,0,0
Census Tract 3720,Census Tract 3720,NoSuchElementException,0,0,0,0
Census Tract 3730,Census Tract 3730,NoSuchElementException,0,0,0,0
Census Tract 3740,Census Tract 3740,NoSuchElementException,0,0,0,0
Census Tract 3750,Census Tract 3750,NoSuchElementException,0,0,0,0
Census Tract 3760,Census Tract 3760,NoSuchElementException,0,0,0,0
Census Tract 3770,Census Tract 3770,NoSuchElementException,0,0,0,0
Census Tract 3780,Census Tract 3780,NoSuchElementException,0,0,0,0
Census Tract 3790,Census Tract 3790,NoSuchElementException,0,0,0,0
Census Tract 3800,Census Tract 3800,NoSuchElementException,0,0,0,0
Census Tract 3810,Census Tract 3810,NoSuchElementException,0,0,0,0
Census Tract 3820,Census Tract 3820,NoSuchElementException,0,0,0,0
Census Tract 3830,Census Tract 3830,NoSuchElementException,0,0,0,0
Census Tract 3840,Census Tract 3840,NoSuchElementException,0,0,0,0
Census Tract 3851,Census Tract 3851,NoSuchElementException,0,0,0,0
Census Tract 3852,Census Tract 3852,NoSuchElementException,0,0,0,0
Census Tract 3860,Census Tract 3860,NoSuchElementException,0,0,0,0
Census Tract 3870,Census Tract 3870,NoSuchElementException,0,0,0,0
Census Tract 3880,Census Tract 3880,NoSuchElementException,0,0,0,0
Census Tract 3891,Census Tract 3891,NoSuchElementException,0,0,0,0
Census Tract 3892,Census Tract 3892,NoSuchElementException,0,0,0,0
Census Tract 3901,Census Tract 3901,NoSuchElementException,0,0,0,0
Census Tract 3902,Census Tract 3902,NoSuchElementException,0,0,0,0
Census Tract 3910,Census Tract 3910,NoSuchElementException,0,0,0,0
Census Tract 3920,Census Tract 3920,NoSuchElementException,0,0,0,0
Census Tract 3922,Census Tract 3922,NoSuchElementException,0,0,0,0
Census Tract 3923,Census Tract 3923,NoSuchElementException,0,0,0,0
Census Tract 4001,Census Tract 4001,NoSuchElementException,0,0,0,0
Census Tract 4002,Census Tract 4002,NoSuchElementException,0,0,0,0
Census Tract 4003,Census Tract 4003,NoSuchElementException,0,0,0,0
Census Tract 4004,Census Tract 4004,NoSuchElementException,0,0,0,0
Census Tract 4005,Census Tract 4005,NoSuchElementException,0,0,0,0
Census Tract 4006,Census Tract 4006,NoSuchElementException,0,0,0,0
Census Tract 4007,Census Tract 4007,NoSuchElementException,0,0,0,0
Census Tract 4008,Census Tract 4008,NoSuchElementException,0,0,0,0
Census Tract 4009,Census Tract 4009,NoSuchElementException,0,0,0,0
Census Tract 401,Census Tract 401,NoSuchElementException,0,0,0,0
Census Tract 4010,Census Tract 4010,NoSuchElementException,0,0,0,0
Census Tract 4011,Census Tract 4011,NoSuchElementException,0,0,0,0
Census Tract 4012,Census Tract 4012,NoSuchElementException,0,0,0,0
Census Tract 4013,Census Tract 4013,NoSuchElementException,0,0,0,0
Census Tract 4014,Census Tract 4014,NoSuchElementException,0,0,0,0
Census Tract 4015,Census Tract 4015,NoSuchElementException,0,0,0,0
Census Tract 4016,Census Tract 4016,NoSuchElementException,0,0,0,0
Census Tract 4017,Census Tract 4017,NoSuchElementException,0,0,0,0
Census Tract 4018,Census Tract 4018,NoSuchElementException,0,0,0,0
Census Tract 402,Census Tract 402,NoSuchElementException,0,0,0,0
Census Tract 4022,Census Tract 4022,NoSuchElementException,0,0,0,0
Census Tract 4024,Census Tract 4024,NoSuchElementException,0,0,0,0
Census Tract 4025,Census Tract 4025,NoSuchElementException,0,0,0,0
Census Tract 4026,Census Tract 4026,NoSuchElementException,0,0,0,0
Census Tract 4027,Census Tract 4027,NoSuchElementException,0,0,0,0
Census Tract 4028,Census Tract 4028,NoSuchElementException,0,0,0,0
Census Tract 4029,Census Tract 4029,NoSuchElementException,0,0,0,0
Census Tract 4030,Census Tract 4030,NoSuchElementException,0,0,0,0
Census Tract 4031,Census Tract 4031,NoSuchElementException,0,0,0,0
Census Tract 4033,Census Tract 4033,NoSuchElementException,0,0,0,0
Census Tract 4034,Census Tract 4034,NoSuchElementException,0,0,0,0
Census Tract 4035.01,Census Tract 4035.01,NoSuchElementException,0,0,0,0
Census Tract 4035.02,Census Tract 4035.02,NoSuchElementException,0,0,0,0
Census Tract 4036,Census Tract 4036,NoSuchElementException,0,0,0,0
Census Tract 4037.01,Census Tract 4037.01,NoSuchElementException,0,0,0,0
Census Tract 4037.02,Census Tract 4037.02,NoSuchElementException,0,0,0,0
Census Tract 4038,Census Tract 4038,NoSuchElementException,0,0,0,0
Census Tract 4039,Census Tract 4039,NoSuchElementException,0,0,0,0
Census Tract 4040,Census Tract 4040,NoSuchElementException,0,0,0,0
Census Tract 4041.01,Census Tract 4041.01,NoSuchElementException,0,0,0,0
Census Tract 4041.02,Census Tract 4041.02,NoSuchElementException,0,0,0,0
Census Tract 4042,Census Tract 4042,NoSuchElementException,0,0,0,0
Census Tract 4043,Census Tract 4043,NoSuchElementException,0,0,0,0
Census Tract 4044,Census Tract 4044,NoSuchElementException,0,0,0,0
Census Tract 4045.01,Census Tract 4045.01,NoSuchElementException,0,0,0,0
Census Tract 4045.02,Census Tract 4045.02,NoSuchElementException,0,0,0,0
Census Tract 4046,Census Tract 4046,NoSuchElementException,0,0,0,0
Census Tract 4047,Census Tract 4047,NoSuchElementException,0,0,0,0
Census Tract 4048,Census Tract 4048,NoSuchElementException,0,0,0,0
Census Tract 4049,Census Tract 4049,NoSuchElementException,0,0,0,0
Census Tract 4050,Census Tract 4050,NoSuchElementException,0,0,0,0
Census Tract 4051,Census Tract 4051,NoSuchElementException,0,0,0,0
Census Tract 4052,Census Tract 4052,NoSuchElementException,0,0,0,0
Census Tract 4053.01,Census Tract 4053.01,NoSuchElementException,0,0,0,0
Census Tract 4053.02,Census Tract 4053.02,NoSuchElementException,0,0,0,0
Census Tract 4054.01,Census Tract 4054.01,NoSuchElementException,0,0,0,0
Census Tract 4054.02,Census Tract 4054.02,NoSuchElementException,0,0,0,0
Census Tract 4055,Census Tract 4055,NoSuchElementException,0,0,0,0
Census Tract 4056,Census Tract 4056,NoSuchElementException,0,0,0,0
Census Tract 4057,Census Tract 4057,NoSuchElementException,0,0,0,0
Census Tract 4058,Census Tract 4058,NoSuchElementException,0,0,0,0
Census Tract 4059.01,Census Tract 4059.01,NoSuchElementException,0,0,0,0
Census Tract 4059.02,Census Tract 4059.02,NoSuchElementException,0,0,0,0
Census Tract 4060,Census Tract 4060,NoSuchElementException,0,0,0,0
Census Tract 4061,Census Tract 4061,NoSuchElementException,0,0,0,0
Census Tract 4062.01,Census Tract 4062.01,NoSuchElementException,0,0,0,0
Census Tract 4062.02,Census Tract 4062.02,NoSuchElementException,0,0,0,0
Census Tract 4063,Census Tract 4063,NoSuchElementException,0,0,0,0
Census Tract 4064,Census Tract 4064,NoSuchElementException,0,0,0,0
Census Tract 4065,Census Tract 4065,NoSuchElementException,0,0,0,0
Census Tract 4066.01,Census Tract 4066.01,NoSuchElementException,0,0,0,0
Census Tract 4066.02,Census Tract 4066.02,NoSuchElementException,0,0,0,0
Census Tract 4067,Census Tract 4067,NoSuchElementException,0,0,0,0
Census Tract 4068,Census Tract 4068,NoSuchElementException,0,0,0,0
Census Tract 4069,Census Tract 4069,NoSuchElementException,0,0,0,0
Census Tract 4070,Census Tract 4070,NoSuchElementException,0,0,0,0
Census Tract 4071.01,Census Tract 4071.01,NoSuchElementException,0,0,0,0
Census Tract 4071.02,Census Tract 4071.02,NoSuchElementException,0,0,0,0
Census Tract 4072,Census Tract 4072,NoSuchElementException,0,0,0,0
Census Tract 4073,Census Tract 4073,NoSuchElementException,0,0,0,0
Census Tract 4074,Census Tract 4074,NoSuchElementException,0,0,0,0
Census Tract 4075,Census Tract 4075,NoSuchElementException,0,0,0,0
Census Tract 4076,Census Tract 4076,NoSuchElementException,0,0,0,0
Census Tract 4077,Census Tract 4077,NoSuchElementException,0,0,0,0
Census Tract 4078,Census Tract 4078,NoSuchElementException,0,0,0,0
Census Tract 4079,Census Tract 4079,NoSuchElementException,0,0,0,0
Census Tract 4080,Census Tract 4080,NoSuchElementException,0,0,0,0
Census Tract 4081,Census Tract 4081,NoSuchElementException,0,0,0,0
Census Tract 4082,Census Tract 4082,NoSuchElementException,0,0,0,0
Census Tract 4083,Census Tract 4083,NoSuchElementException,0,0,0,0
Census Tract 4084,Census Tract 4084,NoSuchElementException,0,0,0,0
Census Tract 4085,Census Tract 4085,NoSuchElementException,0,0,0,0
Census Tract 4086,Census Tract 4086,NoSuchElementException,0,0,0,0
Census Tract 4087,Census Tract 4087,NoSuchElementException,0,0,0,0
Census Tract 4088,Census Tract 4088,NoSuchElementException,0,0,0,0
Census Tract 4089,Census Tract 4089,NoSuchElementException,0,0,0,0
Census Tract 4090,Census Tract 4090,NoSuchElementException,0,0,0,0
Census Tract 4091,Census Tract 4091,NoSuchElementException,0,0,0,0
Census Tract 4092,Census Tract 4092,NoSuchElementException,0,0,0,0
Census Tract 4093,Census Tract 4093,NoSuchElementException,0,0,0,0
Census Tract 4094,Census Tract 4094,NoSuchElementException,0,0,0,0
Census Tract 4095,Census Tract 4095,NoSuchElementException,0,0,0,0
Census Tract 4096,Census Tract 4096,NoSuchElementException,0,0,0,0
Census Tract 4097,Census Tract 4097,NoSuchElementException,0,0,0,0
Census Tract 4098,Census Tract 4098,NoSuchElementException,0,0,0,0
Census Tract 4099,Census Tract 4099,NoSuchElementException,0,0,0,0
Census Tract 4100,Census Tract 4100,NoSuchElementException,0,0,0,0
Census Tract 4101,Census Tract 4101,NoSuchElementException,0,0,0,0
Census Tract 4102,Census Tract 4102,NoSuchElementException,0,0,0,0
Census Tract 4103,Census Tract 4103,NoSuchElementException,0,0,0,0
Census Tract 4104,Census Tract 4104,NoSuchElementException,0,0,0,0
Census Tract 4105,Census Tract 4105,NoSuchElementException,0,0,0,0
Census Tract 4201,Census Tract 4201,NoSuchElementException,0,0,0,0
Census Tract 4202,Census Tract 4202,NoSuchElementException,0,0,0,0
Census Tract 4203,Census Tract 4203,NoSuchElementException,0,0,0,0
Census Tract 4204,Census Tract 4204,NoSuchElementException,0,0,0,0
Census Tract 4205,Census Tract 4205,NoSuchElementException,0,0,0,0
Census Tract 4206,Census Tract 4206,NoSuchElementException,0,0,0,0
Census Tract 4211,Census Tract 4211,NoSuchElementException,0,0,0,0
Census Tract 4212,Census Tract 4212,NoSuchElementException,0,0,0,0
Census Tract 4213,Census Tract 4213,NoSuchElementException,0,0,0,0
Census Tract 4214,Census Tract 4214,NoSuchElementException,0,0,0,0
Census Tract 4215,Census Tract 4215,NoSuchElementException,0,0,0,0
Census Tract 4216,Census Tract 4216,NoSuchElementException,0,0,0,0
Census Tract 4217,Census Tract 4217,NoSuchElementException,0,0,0,0
Census Tract 4218,Census Tract 4218,NoSuchElementException,0,0,0,0
Census Tract 4219,Census Tract 4219,NoSuchElementException,0,0,0,0
Census Tract 4220,Census Tract 4220,NoSuchElementException,0,0,0,0
Census Tract 4221,Census Tract 4221,NoSuchElementException,0,0,0,0
Census Tract 4222,Census Tract 4222,NoSuchElementException,0,0,0,0
Census Tract 4223,Census Tract 4223,NoSuchElementException,0,0,0,0
Census Tract 4224,Census Tract 4224,NoSuchElementException,0,0,0,0
Census Tract 4225,Census Tract 4225,NoSuchElementException,0,0,0,0
Census Tract 4226,Census Tract 4226,NoSuchElementException,0,0,0,0
Census Tract 4227,Census Tract 4227,NoSuchElementException,0,0,0,0
Census Tract 4228,Census Tract 4228,NoSuchElementException,0,0,0,0
Census Tract 4229,Census Tract 4229,NoSuchElementException,0,0,0,0
Census Tract 4230,Census Tract 4230,NoSuchElementException,0,0,0,0
Census Tract 4231,Census Tract 4231,NoSuchElementException,0,0,0,0
Census Tract 4232,Census Tract 4232,NoSuchElementException,0,0,0,0
Census Tract 4233,Census Tract 4233,NoSuchElementException,0,0,0,0
Census Tract 4234,Census Tract 4234,NoSuchElementException,0,0,0,0
Census Tract 4235,Census Tract 4235,NoSuchElementException,0,0,0,0
Census Tract 4236.01,Census Tract 4236.01,NoSuchElementException,0,0,0,0
Census Tract 4236.02,Census Tract 4236.02,NoSuchElementException,0,0,0,0
Census Tract 4237,Census Tract 4237,NoSuchElementException,0,0,0,0
Census Tract 4238,Census Tract 4238,NoSuchElementException,0,0,0,0
Census Tract 4239.01,Census Tract 4239.01,NoSuchElementException,0,0,0,0
Census Tract 4239.02,Census Tract 4239.02,NoSuchElementException,0,0,0,0
Census Tract 4240.01,Census Tract 4240.01,NoSuchElementException,0,0,0,0
Census Tract 4240.02,Census Tract 4240.02,NoSuchElementException,0,0,0,0
Census Tract 4251.01,Census Tract 4251.01,NoSuchElementException,0,0,0,0
Census Tract 4251.02,Census Tract 4251.02,NoSuchElementException,0,0,0,0
Census Tract 4251.03,Census Tract 4251.03,NoSuchElementException,0,0,0,0
Census Tract 4251.04,Census Tract 4251.04,NoSuchElementException,0,0,0,0
Census Tract 426.01,Census Tract 426.01,NoSuchElementException,0,0,0,0
Census Tract 426.02,Census Tract 426.02,NoSuchElementException,0,0,0,0
Census Tract 4261,Census Tract 4261,NoSuchElementException,0,0,0,0
Census Tract 4262,Census Tract 4262,NoSuchElementException,0,0,0,0
Census Tract 427,Census Tract 427,NoSuchElementException,0,0,0,0
Census Tract 4271,Census Tract 4271,NoSuchElementException,0,0,0,0
Census Tract 4272,Census Tract 4272,NoSuchElementException,0,0,0,0
Census Tract 4273,Census Tract 4273,NoSuchElementException,0,0,0,0
Census Tract 4276,Census Tract 4276,NoSuchElementException,0,0,0,0
Census Tract 4277,Census Tract 4277,NoSuchElementException,0,0,0,0
Census Tract 4278,Census Tract 4278,NoSuchElementException,0,0,0,0
Census Tract 4279,Census Tract 4279,NoSuchElementException,0,0,0,0
Census Tract 428,Census Tract 428,NoSuchElementException,0,0,0,0
Census Tract 4280,Census Tract 4280,NoSuchElementException,0,0,0,0
Census Tract 4281,Census Tract 4281,NoSuchElementException,0,0,0,0
Census Tract 4282,Census Tract 4282,NoSuchElementException,0,0,0,0
Census Tract 4283.01,Census Tract 4283.01,NoSuchElementException,0,0,0,0
Census Tract 4283.02,Census Tract 4283.02,NoSuchElementException,0,0,0,0
Census Tract 4284,Census Tract 4284,NoSuchElementException,0,0,0,0
Census Tract 4285,Census Tract 4285,NoSuchElementException,0,0,0,0
Census Tract 4286,Census Tract 4286,NoSuchElementException,0,0,0,0
Census Tract 4287,Census Tract 4287,NoSuchElementException,0,0,0,0
Census Tract 4301.01,Census Tract 4301.01,NoSuchElementException,0,0,0,0
Census Tract 4301.02,Census Tract 4301.02,NoSuchElementException,0,0,0,0
Census Tract 4302,Census Tract 4302,NoSuchElementException,0,0,0,0
Census Tract 4303,Census Tract 4303,NoSuchElementException,0,0,0,0
Census Tract 4304,Census Tract 4304,NoSuchElementException,0,0,0,0
Census Tract 4305,Census Tract 4305,NoSuchElementException,0,0,0,0
Census Tract 4306,Census Tract 4306,NoSuchElementException,0,0,0,0
Census Tract 4307,Census Tract 4307,NoSuchElementException,0,0,0,0
Census Tract 4308,Census Tract 4308,NoSuchElementException,0,0,0,0
Census Tract 4309,Census Tract 4309,NoSuchElementException,0,0,0,0
Census Tract 4310,Census Tract 4310,NoSuchElementException,0,0,0,0
Census Tract 4311,Census Tract 4311,NoSuchElementException,0,0,0,0
Census Tract 4312,Census Tract 4312,NoSuchElementException,0,0,0,0
Census Tract 4321,Census Tract 4321,NoSuchElementException,0,0,0,0
Census Tract 4322,Census Tract 4322,NoSuchElementException,0,0,0,0
Census Tract 4323,Census Tract 4323,NoSuchElementException,0,0,0,0
Census Tract 4324,Census Tract 4324,NoSuchElementException,0,0,0,0
Census Tract 4325.01,Census Tract 4325.01,NoSuchElementException,0,0,0,0
Census Tract 4325.02,Census Tract 4325.02,NoSuchElementException,0,0,0,0
Census Tract 4326,Census Tract 4326,NoSuchElementException,0,0,0,0
Census Tract 4327,Census Tract 4327,NoSuchElementException,0,0,0,0
Census Tract 4328,Census Tract 4328,NoSuchElementException,0,0,0,0
Census Tract 4330,Census Tract 4330,NoSuchElementException,0,0,0,0
Census Tract 4331.02,Census Tract 4331.02,NoSuchElementException,0,0,0,0
Census Tract 4331.03,Census Tract 4331.03,NoSuchElementException,0,0,0,0
Census Tract 4331.04,Census Tract 4331.04,NoSuchElementException,0,0,0,0
Census Tract 4332,Census Tract 4332,NoSuchElementException,0,0,0,0
Census Tract 4333,Census Tract 4333,NoSuchElementException,0,0,0,0
Census Tract 4334,Census Tract 4334,NoSuchElementException,0,0,0,0
Census Tract 4335,Census Tract 4335,NoSuchElementException,0,0,0,0
Census Tract 4336,Census Tract 4336,NoSuchElementException,0,0,0,0
Census Tract 4337,Census Tract 4337,NoSuchElementException,0,0,0,0
Census Tract 4338,Census Tract 4338,NoSuchElementException,0,0,0,0
Census Tract 4339,Census Tract 4339,NoSuchElementException,0,0,0,0
Census Tract 4340,Census Tract 4340,NoSuchElementException,0,0,0,0
Census Tract 4351.02,Census Tract 4351.02,NoSuchElementException,0,0,0,0
Census Tract 4351.03,Census Tract 4351.03,NoSuchElementException,0,0,0,0
Census Tract 4351.04,Census Tract 4351.04,NoSuchElementException,0,0,0,0
Census Tract 4352,Census Tract 4352,NoSuchElementException,0,0,0,0
Census Tract 4353,Census Tract 4353,NoSuchElementException,0,0,0,0
Census Tract 4354,Census Tract 4354,NoSuchElementException,0,0,0,0
Census Tract 4355,Census Tract 4355,NoSuchElementException,0,0,0,0
Census Tract 4356.01,Census Tract 4356.01,NoSuchElementException,0,0,0,0
Census Tract 4356.02,Census Tract 4356.02,NoSuchElementException,0,0,0,0
Census Tract 4357,Census Tract 4357,NoSuchElementException,0,0,0,0
Census Tract 4358,Census Tract 4358,NoSuchElementException,0,0,0,0
Census Tract 4359,Census Tract 4359,NoSuchElementException,0,0,0,0
Census Tract 4360,Census Tract 4360,NoSuchElementException,0,0,0,0
Census Tract 4361,Census Tract 4361,NoSuchElementException,0,0,0,0
Census Tract 4362,Census Tract 4362,NoSuchElementException,0,0,0,0
Census Tract 4363,Census Tract 4363,NoSuchElementException,0,0,0,0
Census Tract 4364.01,Census Tract 4364.01,NoSuchElementException,0,0,0,0
Census Tract 4364.02,Census Tract 4364.02,NoSuchElementException,0,0,0,0
Census Tract 4365,Census Tract 4365,NoSuchElementException,0,0,0,0
Census Tract 4366.01,Census Tract 4366.01,NoSuchElementException,0,0,0,0
Census Tract 4366.02,Census Tract 4366.02,NoSuchElementException,0,0,0,0
Census Tract 4367,Census Tract 4367,NoSuchElementException,0,0,0,0
Census Tract 4368,Census Tract 4368,NoSuchElementException,0,0,0,0
Census Tract 4369,Census Tract 4369,NoSuchElementException,0,0,0,0
Census Tract 4370,Census Tract 4370,NoSuchElementException,0,0,0,0
Census Tract 4371.01,Census Tract 4371.01,NoSuchElementException,0,0,0,0
Census Tract 4371.02,Census Tract 4371.02,NoSuchElementException,0,0,0,0
Census Tract 4372,Census Tract 4372,NoSuchElementException,0,0,0,0
Census Tract 4373,Census Tract 4373,NoSuchElementException,0,0,0,0
Census Tract 4374,Census Tract 4374,NoSuchElementException,0,0,0,0
Census Tract 4375,Census Tract 4375,NoSuchElementException,0,0,0,0
Census Tract 4376,Census Tract 4376,NoSuchElementException,0,0,0,0
Census Tract 4377.01,Census Tract 4377.01,NoSuchElementException,0,0,0,0
Census Tract 4377.02,Census Tract 4377.02,NoSuchElementException,0,0,0,0
Census Tract 4378,Census Tract 4378,NoSuchElementException,0,0,0,0
Census Tract 4379,Census Tract 4379,NoSuchElementException,0,0,0,0
Census Tract 4380,Census Tract 4380,NoSuchElementException,0,0,0,0
Census Tract 4381,Census Tract 4381,NoSuchElementException,0,0,0,0
Census Tract 4382.01,Census Tract 4382.01,NoSuchElementException,0,0,0,0
Census Tract 4382.03,Census Tract 4382.03,NoSuchElementException,0,0,0,0
Census Tract 4382.04,Census Tract 4382.04,NoSuchElementException,0,0,0,0
Census Tract 4383,Census Tract 4383,NoSuchElementException,0,0,0,0
Census Tract 4384,Census Tract 4384,NoSuchElementException,0,0,0,0
Census Tract 4401,Census Tract 4401,NoSuchElementException,0,0,0,0
Census Tract 4402,Census Tract 4402,NoSuchElementException,0,0,0,0
Census Tract 4403.01,Census Tract 4403.01,NoSuchElementException,0,0,0,0
Census Tract 4403.04,Census Tract 4403.04,NoSuchElementException,0,0,0,0
Census Tract 4403.05,Census Tract 4403.05,NoSuchElementException,0,0,0,0
Census Tract 4403.06,Census Tract 4403.06,NoSuchElementException,0,0,0,0
Census Tract 4403.07,Census Tract 4403.07,NoSuchElementException,0,0,0,0
Census Tract 4403.08,Census Tract 4403.08,NoSuchElementException,0,0,0,0
Census Tract 4403.31,Census Tract 4403.31,NoSuchElementException,0,0,0,0
Census Tract 4403.32,Census Tract 4403.32,NoSuchElementException,0,0,0,0
Census Tract 4403.33,Census Tract 4403.33,NoSuchElementException,0,0,0,0
Census Tract 4403.34,Census Tract 4403.34,NoSuchElementException,0,0,0,0
Census Tract 4403.35,Census Tract 4403.35,NoSuchElementException,0,0,0,0
Census Tract 4403.36,Census Tract 4403.36,NoSuchElementException,0,0,0,0
Census Tract 4411,Census Tract 4411,NoSuchElementException,0,0,0,0
Census Tract 4412,Census Tract 4412,NoSuchElementException,0,0,0,0
Census Tract 4413.01,Census Tract 4413.01,NoSuchElementException,0,0,0,0
Census Tract 4413.02,Census Tract 4413.02,NoSuchElementException,0,0,0,0
Census Tract 4414.01,Census Tract 4414.01,NoSuchElementException,0,0,0,0
Census Tract 4414.02,Census Tract 4414.02,NoSuchElementException,0,0,0,0
Census Tract 4415.01,Census Tract 4415.01,NoSuchElementException,0,0,0,0
Census Tract 4415.03,Census Tract 4415.03,NoSuchElementException,0,0,0,0
Census Tract 4415.21,Census Tract 4415.21,NoSuchElementException,0,0,0,0
Census Tract 4415.22,Census Tract 4415.22,NoSuchElementException,0,0,0,0
Census Tract 4415.23,Census Tract 4415.23,NoSuchElementException,0,0,0,0
Census Tract 4415.24,Census Tract 4415.24,NoSuchElementException,0,0,0,0
Census Tract 4416.01,Census Tract 4416.01,NoSuchElementException,0,0,0,0
Census Tract 4416.02,Census Tract 4416.02,NoSuchElementException,0,0,0,0
Census Tract 4417,Census Tract 4417,NoSuchElementException,0,0,0,0
Census Tract 4418,Census Tract 4418,NoSuchElementException,0,0,0,0
Census Tract 4419.21,Census Tract 4419.21,NoSuchElementException,0,0,0,0
Census Tract 4419.23,Census Tract 4419.23,NoSuchElementException,0,0,0,0
Census Tract 4419.24,Census Tract 4419.24,NoSuchElementException,0,0,0,0
Census Tract 4419.25,Census Tract 4419.25,NoSuchElementException,0,0,0,0
Census Tract 4419.26,Census Tract 4419.26,NoSuchElementException,0,0,0,0
Census Tract 4419.27,Census Tract 4419.27,NoSuchElementException,0,0,0,0
Census Tract 4420,Census Tract 4420,NoSuchElementException,0,0,0,0
Census Tract 4421,Census Tract 4421,NoSuchElementException,0,0,0,0
Census Tract 4422,Census Tract 4422,NoSuchElementException,0,0,0,0
Census Tract 4423.01,Census Tract 4423.01,NoSuchElementException,0,0,0,0
Census Tract 4423.02,Census Tract 4423.02,NoSuchElementException,0,0,0,0
Census Tract 4424,Census Tract 4424,NoSuchElementException,0,0,0,0
Census Tract 4425,Census Tract 4425,NoSuchElementException,0,0,0,0
Census Tract 4426.01,Census Tract 4426.01,NoSuchElementException,0,0,0,0
Census Tract 4426.02,Census Tract 4426.02,NoSuchElementException,0,0,0,0
Census Tract 4427,Census Tract 4427,NoSuchElementException,0,0,0,0
Census Tract 4428,Census Tract 4428,NoSuchElementException,0,0,0,0
Census Tract 4429,Census Tract 4429,NoSuchElementException,0,0,0,0
Census Tract 4430.01,Census Tract 4430.01,NoSuchElementException,0,0,0,0
Census Tract 4430.02,Census Tract 4430.02,NoSuchElementException,0,0,0,0
Census Tract 4431.02,Census Tract 4431.02,NoSuchElementException,0,0,0,0
Census Tract 4431.03,Census Tract 4431.03,NoSuchElementException,0,0,0,0
Census Tract 4431.04,Census Tract 4431.04,NoSuchElementException,0,0,0,0
Census Tract 4431.05,Census Tract 4431.05,NoSuchElementException,0,0,0,0
Census Tract 4432,Census Tract 4432,NoSuchElementException,0,0,0,0
Census Tract 4433.01,Census Tract 4433.01,NoSuchElementException,0,0,0,0
Census Tract 4433.21,Census Tract 4433.21,NoSuchElementException,0,0,0,0
Census Tract 4433.22,Census Tract 4433.22,NoSuchElementException,0,0,0,0
Census Tract 4441,Census Tract 4441,NoSuchElementException,0,0,0,0
Census Tract 4442,Census Tract 4442,NoSuchElementException,0,0,0,0
Census Tract 4443.01,Census Tract 4443.01,NoSuchElementException,0,0,0,0
