GEOID,Census_Tract,log_BART_dist,coastal_tracts_dummy,log_CBD_dist,percent_bachelors_degree,percent_unempl,percent_foreign_born,percent_bpl,percent_white,percent_african_american_or_black,percent_hispanic,percent_other_races,log_MHI,log_median_rent,log_median_house_price,rental_units,Vacant_rental,rent_aff_1,rent_aff_2,rent_aff_3,percent_airbnb_all_rentals,percent_airbnb_active_rentals
6081606700,Census Tract 6067,4.9428822,0,3.7440087,62.3,3.8,21.8,2.7,65.6,0,27.4,0.5,11.7100207,7.4798641,13.8782036,63,0,30.8823529,9.5588235,25.85353,11.26760563,11.26760563
6081606800,Census Tract 6068,4.9321314,0,4.1285708,66.3,4.6,30.1,1.7,59.1,1.1,34.8,0,11.7252022,7.7432697,13.5106145,40,0,41.8300654,11.7647059,25.85353,6.976744186,6.976744186
6081606900,Census Tract 6069,4.9780146,0,4.3906151,62.4,4.5,28.7,6.6,57.2,1,27.8,2.4,11.8022537,7.4960973,13.7894745,12,0,35.3658537,17.6829268,25.85353,42.85714286,42.85714286
6075060700,Census Tract 607,3.4407041,0,3.9368431,75.9,3.7,47.4,4.7,41.7,6.9,40.7,0.7,11.5880144,7.4736371,13.7962258,412,144,32.1406728,14.6788991,25.85353,17.26907631,24.29378531
6081607000,Census Tract 6070,5.0688474,0,4.2133634,63,7.7,21.4,2,63.3,0.8,23.5,2.2,11.5587398,7.4085306,13.7016697,26,0,54.174397,25.2319109,25.85353,10.34482759,10.34482759
6081607100,Census Tract 6071,5.1762618,0,4.2884646,55.6,2.1,17.9,1.2,72.4,0.9,20.8,0,11.6984502,7.655864,13.7197703,21,0,43.0107527,37.6344086,25.85353,32.25806452,32.25806452
6081607200,Census Tract 6072,5.1920136,0,4.2730378,47,4.7,36.7,3.8,49.5,1.7,25.6,0,11.1855735,7.3031701,13.6764783,102,23,53.6025337,28.1868567,25.85353,4.672897196,5.952380952
6081607300,Census Tract 6073,5.0796577,0,4.0501335,63.5,4.7,21.6,0.8,73.3,0,18.8,0.2,11.7226433,7.5585167,13.4762544,26,0,50.3875969,37.9844961,25.85353,27.77777778,27.77777778
6081607400,Census Tract 6074,5.0112985,0,3.7611496,49.5,5,29.4,2.5,56.8,1.5,25.2,0.2,11.3747203,7.6430036,13.4723158,109,10,48.0362538,22.6586103,25.85353,9.917355372,10.81081081
6081607500,Census Tract 6075,5.1031163,0,3.9945706,47.9,3.5,38.9,2.6,55.6,4.4,26.1,1.4,11.5078024,7.9294865,13.3078466,176,25,50.6651885,18.9578714,25.85353,10.20408163,11.69590643
6081607600,Census Tract 6076,4.9816837,0,3.5686044,46.8,4.6,27.5,6.9,72.5,2.7,15.4,1,11.4349639,7.7186855,13.3371521,42,0,54.4117647,29.2016807,25.85353,16,16
6081607701,Census Tract 6077.01,4.9576323,0,3.6597738,30.6,11.6,42.7,11.9,44.3,1.6,17.4,8.5,11.3682233,7.7292957,13.4120435,0,0,63.7065637,30.5019305,25.85353,100,100
6081607702,Census Tract 6077.02,4.988915,0,3.6697159,29.1,4.9,31.8,6.6,50,3.3,18.4,2.2,11.4329728,8.0627479,13.2807337,0,0,45.8715596,26.6055046,25.85353,100,100
6081607800,Census Tract 6078,5.0814707,0,3.9625987,28.1,2.8,32.3,3.2,51.3,2.1,22,3.7,11.5692018,7.7527648,13.4665203,55,0,52.5547445,37.9562044,25.85353,16.66666667,16.66666667
6081607900,Census Tract 6079,5.1536228,0,4.1854004,70.9,2.3,36.3,1.7,54.2,2.3,36,0,11.6537998,7.9398716,13.7188895,100,56,36.0163711,15.2796726,25.85353,13.04347826,25.42372881
6081608001,Census Tract 6080.01,5.3984567,0,4.7282315,73.4,2.2,47,7,40.8,1.9,48.4,1.1,11.6643925,8.1047035,13.4523863,52,43,36.1757106,20.4134367,25.85353,0,0
6081608002,Census Tract 6080.02,5.3445645,0,4.6088972,73.1,5.2,35,0.4,54.1,1.3,35.4,0.2,11.8536885,7.5683793,13.832466,149,0,44.6969697,7.1969697,25.85353,0,0
6081608004,Census Tract 6080.04,5.2599439,0,4.4758061,65.6,3.1,45.3,2.2,40.9,1.4,53.3,0.2,11.6688603,7.7608932,13.8978276,129,0,30.0303951,14.1033435,25.85353,7.857142857,7.857142857
6081608013,Census Tract 6080.13,5.4093071,0,4.7323304,63,4.4,38,6.4,49.1,0.2,46.8,0.4,11.7446005,7.6113477,13.750652,0,0,45.7627119,13.1355932,25.85353,0,0
6081608023,Census Tract 6080.23,5.3457388,0,4.6001649,60.3,5.5,43.8,3.2,39.7,2.9,51.3,0.2,11.8093195,7.7266537,13.740787,24,0,40,18.2608696,25.85353,4,4
6081608100,Census Tract 6081,5.3500801,0,4.6560858,62.2,7,46.7,0.9,42.5,2.6,47.1,0.1,11.4369943,7.4639366,13.8312855,0,0,40.3812825,13.1715771,25.85353,0,0
6081608200,Census Tract 6082,5.3554283,0,4.6906262,57.9,4.6,41.6,1.3,50.6,0.8,40.2,0.4,11.7918518,7.5126175,13.1388271,75,38,27.3712737,15.1761518,25.85353,0,0
6081608300,Census Tract 6083,5.4439893,0,4.8332273,68.1,5.7,48.1,0.8,41.1,4.6,48.6,0,11.7841885,7.4994233,13.4789183,60,23,28.1938326,6.9016153,25.85353,0,0
6081608400,Census Tract 6084,5.2256359,0,4.3256951,49.8,1.1,41.7,1.2,50.2,0.3,28.5,3.7,11.5327281,7.4518222,13.3259571,104,87,42.159008,19.0371991,25.85353,14.75409836,51.42857143
6081608501,Census Tract 6085.01,5.2328876,0,4.3476834,40,4.2,24.5,3.5,67,1.3,17.2,0.9,11.5102218,7.7097569,13.515351,110,0,52.690583,23.9910314,25.85353,10.56910569,10.56910569
6081608502,Census Tract 6085.02,5.3025854,0,4.51025,55.6,2.8,35.9,0.9,63.3,1.3,29.3,0.6,11.5401806,7.3118862,13.7829874,41,0,39.4444444,18.1481481,25.85353,12.76595745,12.76595745
6081608600,Census Tract 6086,5.3806837,0,4.6740453,53.1,5.2,37.1,8.6,50.1,1.4,36,0,11.4124198,7.3172124,13.8591446,84,31,49.3264249,23.9378238,25.85353,1.176470588,1.851851852
6081608700,Census Tract 6087,5.3165225,0,4.5685833,65.5,5.1,29.9,3.1,65.8,1.7,18.1,0.2,11.704025,7.2997974,13.76999,104,41,62.1156212,29.397294,25.85353,14.75409836,22.22222222
6081608800,Census Tract 6088,5.2029847,0,4.4360796,61.1,4.8,27.4,0.5,72.8,1,22.3,0.3,11.9387682,7.435438,13.8320726,41,0,47.9166667,13.3333333,25.85353,38.80597015,38.80597015
6081608900,Census Tract 6089,5.2844385,0,4.6378318,55.9,3.4,30.2,4.9,60.7,0.8,29.8,0.8,11.4535045,7.3821244,13.4772367,47,0,48.812095,30.1835853,25.85353,2.083333333,2.083333333
6081609000,Census Tract 6090,5.3993268,0,4.7353845,53.5,3.4,22.9,2.3,67.5,1,18,0.5,11.4103389,7.5027382,13.7913203,53,34,67.8030303,26.5151515,25.85353,1.851851852,5
6081609100,Census Tract 6091,5.5481594,0,4.99058,47.4,6.4,27.7,1.2,62.6,1.4,19.6,0,11.5376181,8.033334,13.619374,14,0,31.3253012,21.0843373,25.85353,0,0
6081609201,Census Tract 6092.01,5.5806351,0,5.0549183,56.9,4.3,14.4,0,81.1,0.8,10.9,0.1,11.5264239,7.621685,13.8525173,136,80,54.7445255,24.6715328,25.85353,0,0
6081609202,Census Tract 6092.02,5.501537,0,4.9164247,54,4.1,29,4.7,68.5,2.5,14.7,1.3,11.3037834,7.5049421,13.8148103,0,0,45.2538631,20.3826343,25.85353,0,0
6081609300,Census Tract 6093,5.6337686,0,5.1461812,64.7,4.3,13,0,82.9,0.6,10.3,0,11.8037277,7.7437033,13.8889469,37,0,26.25,23.3333333,25.85353,0,0
6081609400,Census Tract 6094,5.5678362,0,5.0426871,71,3.7,12.5,1.8,90.2,0.4,6.2,0.3,12.187435,7.6009025,14.0073698,37,0,41.3793103,28.7356322,25.85353,0,0
6081609500,Census Tract 6095,5.4530433,0,4.8461111,66.7,5.4,19.2,0,80.2,0,14.3,0,11.9912196,7.6381982,13.8141096,58,19,33.4448161,22.0735786,25.85353,3.333333333,4.87804878
6081609601,Census Tract 6096.01,5.4698185,0,4.9024149,65,3.6,28,7.4,73.5,3.4,16,0,11.7537675,7.4938739,13.9046197,36,11,47.5073314,30.7917889,25.85353,0,0
6081609602,Census Tract 6096.02,5.5320251,0,5.0062466,62.7,3,18.4,2.9,74.3,0,18.3,0.2,11.7150823,7.8184303,14.040173,28,0,50.6329114,27.8481013,25.85353,0,0
6081609603,Census Tract 6096.03,5.5428461,0,5.0444208,66.3,5.9,16.1,0,80.8,0.6,13.2,0.3,11.8707817,7.8407065,13.8221882,162,0,45.5696203,7.1729958,27.03497,0,0
6081609700,Census Tract 6097,5.6440182,0,5.2121569,65.5,3.8,17.1,1.4,89.2,0.6,3.7,0.3,11.9532621,7.320527,13.8564605,15,0,29.4573643,6.2015504,25.85353,0,0
6081609800,Census Tract 6098,5.6974105,0,5.2625221,55.3,3,16,1,82.9,1.6,11.9,0.4,11.7331207,7.3211886,13.1967285,36,15,21.0227273,11.9318182,25.85353,0,0
6081609900,Census Tract 6099,5.6891039,0,5.2397009,61.5,3.1,9.9,2.4,86,0.1,3.9,0,12.062081,7.2211051,13.8720799,49,0,49.0909091,18.1818182,25.85353,0,0
6075061000,Census Tract 610,4.4246559,0,4.7916684,45.7,3.5,41.4,2.8,17.8,15,51.7,0.3,11.5988921,7.215975,13.3854966,73,0,37.9705401,16.6939444,25.85353,17.04545455,17.04545455
6081610000,Census Tract 6100,5.7018658,0,5.2528752,59,4.3,23.5,0.9,74.4,0.8,10.9,0,11.3201535,7.2668273,13.3136447,94,0,48.6583184,16.726297,25.85353,0,0
6081610100,Census Tract 6101,5.6841138,0,5.2191927,36,5.6,27.9,4.5,69.2,0.9,6.1,0.7,11.2620638,6.801283,12.7416884,34,21,63.3187773,23.580786,25.85353,0,0
6081610201,Census Tract 6102.01,5.8134537,0,5.4150513,17.1,3.7,56.5,21.1,53.3,4,8.2,0.7,10.7577752,7.9233482,13.3208863,109,17,68.3018868,34.1132075,25.85353,0,0
6081610202,Census Tract 6102.02,5.7350343,0,5.2977229,27.9,3.1,36.5,20.2,46,7.2,13.8,1.4,10.7082208,7.6629379,11.2733984,123,57,51.8018018,27.027027,25.85353,0,0
6081610203,Census Tract 6102.03,5.7886288,0,5.3814175,13.8,5.1,55,21.1,49.7,2.8,3.4,7.2,10.7747809,7.4235684,13.8547313,40,30,64.4831116,37.3592631,25.85353,0,0
6081610302,Census Tract 6103.02,5.7396068,0,5.3344885,22,6.8,30.1,16.5,59.1,2.5,11.3,3.8,10.7531255,7.2247534,13.6165717,79,41,41.4918415,21.4452214,25.85353,0,0
6081610303,Census Tract 6103.03,5.5452265,0,4.9927896,78.3,3.8,35.9,0.8,46.7,2.3,41.5,0,11.9632046,7.2779386,13.2949712,185,63,47.5856014,10.7989464,25.85353,0,0
6081610304,Census Tract 6103.04,5.4810722,0,4.8650141,64.2,3.5,32.7,0,50.2,4.2,37.4,0,11.6596544,7.4944302,12.8916916,26,0,42.0918367,10.4591837,25.85353,0,0
6081610400,Census Tract 6104,5.7884634,0,5.5478068,18,3.8,42.2,9.3,48.7,6.5,4,4.1,11.0375313,7.488853,13.2147602,62,21,64.9315068,32.6027397,25.85353,0,0
6081610500,Census Tract 6105,5.8410307,0,5.4862989,12.5,4.7,52.3,20,56.8,0.7,8.9,6.6,10.8557244,7.389564,13.5291609,34,28,73.1164384,32.1917808,25.85353,0,0
6081610601,Census Tract 6106.01,5.8676856,0,5.497131,16,6.3,61.1,23.8,46.4,0.8,4.7,0.6,10.8986449,7.3336764,13.4709053,32,14,62.3897354,42.1010425,25.85353,0,0
6081610602,Census Tract 6106.02,5.8363963,0,5.5438281,56.9,8.4,39.9,10.5,70.6,0.8,6.3,0.2,11.7056098,6.2265367,13.2458192,44,0,47.9452055,29.109589,27.03497,0,0
6081610700,Census Tract 6107,5.8346777,0,5.4520113,36.7,5.8,34.7,2.5,71.8,1,14.3,1.9,11.1384502,7.4770385,13.3063502,103,35,49.2332526,33.5754641,25.85353,0,0
6081610800,Census Tract 6108,5.8079922,0,5.4149662,23.1,3.9,43.6,12.5,55.1,1.5,9.2,0,10.9223529,7.5606012,13.6233811,30,0,56.2,23.4,25.85353,0,0
6081610900,Census Tract 6109,5.7649134,0,5.3498776,27.4,2.3,35.1,8.3,46.7,0.6,9.1,1.4,11.0664196,7.8682543,13.8248667,19,0,54.0707468,30.5446378,25.85353,0,0
6075061100,Census Tract 611,2.4460699,0,3.7101646,7.3,6.5,84.5,30.9,3.8,0.6,91.1,0.4,9.7138392,7.7432697,13.6826646,214,55,57.5819672,29.7643443,25.85353,8.154506438,10.6741573
6081611000,Census Tract 6110,5.7916082,0,5.3958909,43.1,3.9,23.2,4.1,80.2,2.4,8.6,0,11.3950199,8.1062129,13.7145846,93,43,40.6015038,16.8233083,25.85353,0,0
6081611100,Census Tract 6111,5.7528054,0,5.3572357,56.8,2.5,10.8,0.8,86,0,7.6,1,12.002364,7.7463007,14.5087192,66,0,12.8205128,5.982906,25.85353,0,0
6081611200,Census Tract 6112,5.8201467,0,5.4437411,53.3,2.2,12.4,2.1,84.3,0.1,3.7,0,11.7543646,7.7549103,14.6046368,58,0,38.4615385,18.4615385,25.85353,0,0
6081611300,Census Tract 6113,5.864976,0,5.5057245,52.5,6.3,23.2,1,75.1,0.4,9.8,0,11.697428,7.1163941,13.9015965,69,13,31.0618067,17.9080824,25.85353,0,0
6081611400,Census Tract 6114,5.9244222,0,5.5864948,80.5,3.5,16.7,2,80.8,0.7,11.9,0.5,12.4081641,7.4187809,13.142166,12,0,14.1891892,14.1891892,25.85353,0,0
6081611500,Census Tract 6115,5.8145822,0,5.6301055,81.6,1.1,21.4,2.6,74.3,0,18.3,0.7,12.4950039,7.5175209,12.8977187,101,22,0,0,25.85353,0,0
6081611600,Census Tract 6116,5.7358003,0,5.6758865,69.2,6.1,14.7,4.3,77.3,2.6,12.4,0.3,11.9048392,7.1268908,12.9840204,0,0,37.5,22.5,27.03497,0,0
6081611700,Census Tract 6117,5.6090043,0,5.7071006,17.6,4.1,39.4,16.7,35.7,24.8,3.1,7.7,10.8907771,7.3969486,13.042454,39,15,53.125,33.875,25.85353,0,0
6081611800,Census Tract 6118,5.540454,0,5.831913,9.2,6.9,41.3,18.4,36.8,19.7,1.9,15.6,11.046037,7.1631724,12.867213,28,19,66.6666667,34.5794393,25.85353,0,0
6081611900,Census Tract 6119,5.6015656,0,5.88307,17,8.5,40.5,14.5,37.1,12.1,4.9,8.2,10.9291886,7.4804283,13.737549,92,0,65.9476117,33.5901387,25.85353,0,0
6075061200,Census Tract 612,3.9491212,0,4.4252137,20.5,10.5,43.4,12.3,19.8,18.6,26.9,2,10.8522261,7.5422135,14.1506247,76,28,53.0670471,32.9529244,25.85353,14.60674157,21.31147541
6081612000,Census Tract 6120,5.6600454,0,5.8003967,11.4,8.8,41.8,12.2,30.7,12.9,2.7,13.5,10.8781227,7.6415644,14.038094,72,42,61.2939841,34.6197503,25.85353,0,0
6081612100,Census Tract 6121,5.6846777,0,5.8338016,37.1,6.4,40.6,15.5,50,7.7,5.9,6.4,10.8770656,7.7719103,14.5086577,198,135,61.6221115,28.7267784,25.85353,0,0
6081612500,Census Tract 6125,5.8227598,0,5.7009801,87.5,4.1,22.6,3.3,81.2,1.5,8.5,0,11.6619574,7.8497138,14.509352,108,44,34.5182413,22.4508887,25.85353,0,0
6081612600,Census Tract 6126,5.8563439,0,5.7057568,81.8,1.4,30.3,1.2,75.8,0.3,19.1,0,11.6717395,8.0113551,14.2222415,161,109,35.4576271,18.3728814,25.85353,0,0
6081612700,Census Tract 6127,5.8956551,0,5.6953736,83.3,0.4,13.4,4.4,88.6,0,8,0,12.3694662,7.7397945,14.0844684,48,0,31.25,12.5,25.85353,0,0
6081612800,Census Tract 6128,5.9291089,0,5.7084508,82.3,3.6,13.9,0,85.1,0.1,8.7,0.1,12.3355163,7.3802558,14.509273,93,0,21.2121212,0,25.85353,0,0
6081612900,Census Tract 6129,5.9757499,0,5.6831515,81.4,1.8,20.5,1.4,74.5,2.4,17.7,0,12.0292698,7.621685,14.5091581,134,28,37.75,19,25.85353,0,0
6081613000,Census Tract 6130,6.011111,0,5.7197884,85.3,1.1,23.2,2.7,76.5,0.1,20.6,0,11.9891596,7.5878172,14.5086577,96,35,46.9428008,30.3747535,25.85353,0,0
6081613200,Census Tract 6132,6.1214415,0,5.8776475,79.9,2.7,13,0.7,82.8,0.4,6.7,0,12.1187758,7.521318,13.4396528,170,0,35.042735,25.0712251,25.85353,0,0
6081613300,Census Tract 6133,5.82901,0,5.4762836,72.2,3.9,18.7,4,91.3,0,6,0,12.3025185,7.415777,13.6066397,189,0,0,0,25.85353,0,0
6081613400,Census Tract 6134,5.8331397,0,5.5286504,74.2,1.3,15.1,1.7,90.5,0,4.1,0,12.3566455,7.1428274,13.5367222,126,1,41.8719212,36.453202,25.85353,0,0
6081613501,Census Tract 6135.01,4.7498707,0,5.0103365,41.1,7.2,32.4,0.7,79.3,2.1,6,0,11.4766556,7.1936858,13.5251583,35,0,60.1462523,23.7659963,25.85353,0,0
6081613502,Census Tract 6135.02,5.2160169,0,5.4742863,55.4,4.9,16,0.9,84.3,0,5.1,0.5,11.6534089,7.3472997,13.5853424,207,75,60.0775194,42.248062,25.85353,0,0
6081613600,Census Tract 6136,5.33548,0,5.6460639,48.6,1.8,12.9,0,83.2,0.3,2.2,0,11.4872384,7.4792996,14.1263719,144,0,60.4462475,19.0669371,27.03497,0,0
6081613700,Census Tract 6137,5.5083081,0,5.3337017,47.3,5,26.7,6.4,79.1,0,5.5,1,11.5257923,7.7706452,13.6091012,461,82,37.9047619,17.9047619,25.85353,0,0
6081613800,Census Tract 6138,6.2888683,0,6.1506851,37.1,4,19.7,11.4,91.7,2,0.8,0.6,11.3187945,7.8375544,13.4786382,416,20,58.5585586,34.6846847,27.03497,0,0
6081613900,Census Tract 6139,5.7416474,0,5.7497401,64.6,3.9,22.8,4,67.3,4.2,15,2.4,11.6888181,7.7186855,13.4352745,91,22,29.1871921,10.4679803,27.03497,0,0
6075061400,Census Tract 614,3.5183882,0,3.9914205,65.4,6.5,27.7,19,54.1,9.4,15.4,1.3,11.8414879,7.4798641,13.6996507,134,42,36.2831858,18.879056,27.03497,39.9103139,49.17127072
6081614000,Census Tract 6140,4.1625283,0,5.4604293,42.6,3.5,34.7,3.3,36.1,1.7,45,1.2,11.6666589,7.548029,13.5742527,81,49,43.258427,14.2322097,27.03497,0,0
6075061500,Census Tract 615,2.3841922,0,3.9118047,74.1,3.7,44.3,5.5,55,1.2,36.7,0.3,11.7525721,5.5872487,13.4294568,1648,17,31.0026978,15.2428058,27.03497,10.58057515,10.67907996
6075980200,Census Tract 9802,4.91868,0,4.8552694,40.9,2.8,23.9,0,55.9,10,27.2,0,11.884489,6.993933,13.3363451,14,0,31.1111111,0,27.03497,17.64705882,17.64705882
6075980300,Census Tract 9803,4.569045,0,4.6082825,89.7,0,6.4,0,94.4,0,0,0,11.7420511,7.6103576,12.8029842,0,0,0,0,27.03497,100,100
6075980401,Census Tract 9804.01,6.8454985,0,6.7163239,0,0,0,0,0,0,0,0,11.8889137,7.2923372,13.4490738,0,0,0,0,11.489328,0,0
6075980501,Census Tract 9805.01,3.5452602,0,4.5706334,23.1,11.5,45.7,30.3,6.1,21.9,48.2,13.2,9.7194445,7.7579062,13.0318586,12,0,32.9842932,8.9005236,11.489328,14.28571429,14.28571429
6075980600,Census Tract 9806,4.5517696,0,4.8280357,27.2,14.7,30.3,44.7,38.2,50.6,9.2,0,11.7237373,7.922986,12.859439,0,0,59.0163934,59.0163934,11.489328,100,100
6075980900,Census Tract 9809,3.8668909,0,4.3035645,70.4,13.3,30.3,0,65.8,6.9,14.2,3.5,11.4510501,7.4223737,12.9511004,14,14,30.5343511,23.6641221,25.85353,30,100
6001981900,Census Tract 9819,3.6871304,0,4.8619702,73.9,0,17.4,0,100,0,0,0,11.4649215,7.8410998,13.4282335,8,8,20,0,11.489328,0,0
6001982000,Census Tract 9820,2.5823931,0,4.5637805,73.7,0,27.5,0,69,0,12.1,0,11.840429,7.6657534,12.3672855,0,0,0,0,9.351841,0,0
6001983200,Census Tract 9832,2.622741,0,4.3121164,73.7,4.4,22.5,0,51.9,8,28.3,1.7,11.8083897,7.475906,13.2108778,79,0,43.8356164,0,8.705343,4.819277108,4.819277108
6081984300,Census Tract 9843,3.0733936,0,4.7890854,0,0,0,0,0,0,0,0,11.5114844,7.6073814,13.4237161,0,0,0,0,27.03497,0,0
6013990000,Census Tract 9900,4.7890431,1,5.5913149,0,0,0,0,0,0,0,0,11.5423289,7.2442275,13.4198572,0,0,0,0,25.85353,0,0
,,,,,,,,,,,,,,,,,,,,,0,0
